id,ranking_score,geography_name,sq_meters,price,year_of_construction,ad_type,floor,rooms,subtype,price_per_sqrm
42602858,92.9,south beach,92,260000,1998,simple,1,2,apartment,2826.0
38674756,113.5,south beach,300,900000,2009,simple,ground-floor,3,maisonette,3000.0
38676273,155.0,south beach,770,1800000,1992,simple,ground-floor,6,detached,2338.0
42967993,163.7,south beach,70,260000,2008,simple,3,2,apartment,3714.0
41950823,124.3,northern sub,141,205000,1988,simple,2,3,apartment,1454.0
41956065,134.2,northern sub,141,204000,1988,simple,2,3,apartment,1447.0
40207779,124.0,northern sub,268,420000,2013,simple,ground-floor,4,maisonette,1567.0
43201354,131.1,south beach,139,320000,1995,simple,4,3,apartment,2302.0
42032740,151.9,northern sub,145,204000,1988,simple,2,1,apartment,1407.0
43202026,134.9,south beach,120,200000,1980,simple,2,2,apartment,1667.0
43202421,75.0,south beach,90,240000,1986,simple,1,2,apartment,2667.0
38728171,157.4,south beach,140,400000,2006,simple,1,3,apartment,2857.0
35396463,64.1,south beach,70,160000,2010,simple,basement,2,apartment,2286.0
43203038,105.1,south beach,154,650000,2009,simple,3,4,apartment,4221.0
35396602,70.5,south beach,85,245000,2011,simple,1,2,apartment,2882.0
43203058,151.9,south beach,120,300000,1985,simple,2,3,apartment,2500.0
38736659,128.7,south beach,223,350000,1979,simple,4,4,apartment,1570.0
38736663,118.9,south beach,223,310000,1979,simple,3,4,apartment,1390.0
38768675,140.2,south beach,135,450000,2009,simple,4,3,maisonette,3333.0
43207823,152.8,south beach,500,1200000,1998,simple,ground-floor,5,detached,2400.0
41901764,156.0,northern sub,543,805000,2005,simple,ground-floor,5,detached,1483.0
38782481,128.6,south beach,190,390000,1988,simple,1,4,apartment,2053.0
43208731,77.2,south beach,110,290000,1997,simple,3,3,apartment,2636.0
43208747,124.3,south beach,235,850000,1999,simple,ground-floor,3,detached,3617.0
43208762,91.0,south beach,53,190000,1992,simple,4,1,apartment,3585.0
42973018,156.5,south beach,180,460000,2008,simple,4,2,apartment,2556.0
38823092,133.7,south beach,612,1200000,2010,simple,ground-floor,5,detached,1961.0
40274366,130.0,northern sub,150,450000,2007,simple,1,3,apartment,3000.0
38827727,142.1,south beach,63,180000,2013,simple,ground-floor,1,apartment,2857.0
42973261,135.5,south beach,160,360000,1981,simple,4,3,apartment,2250.0
42973347,137.4,south beach,73,265000,2007,simple,3,2,apartment,3630.0
38846017,65.6,south beach,82,230000,2009,simple,ground-floor,2,maisonette,2805.0
40340932,117.5,northern sub,140,330000,2014,simple,1,3,apartment,2357.0
35422324,146.0,south beach,105,288000,2006,simple,2,3,apartment,2743.0
41955024,85.1,northern sub,141,204000,1988,simple,2,3,apartment,1447.0
42973901,153.9,south beach,80,250000,1980,simple,2,2,apartment,3125.0
41955122,131.7,northern sub,141,204000,1988,simple,2,3,apartment,1447.0
35422351,150.1,south beach,85,250000,2010,simple,2,2,apartment,2941.0
41956644,86.2,northern sub,141,204000,1988,simple,2,3,apartment,1447.0
35422352,148.0,south beach,85,270000,2010,simple,3,2,apartment,3176.0
41963157,113.9,northern sub,170,270000,2009,simple,ground-floor,3,maisonette,1588.0
35422362,163.5,south beach,265,590000,2010,simple,ground-floor,3,detached,2226.0
40381947,134.0,northern sub,162,320000,1985,simple,1,4,apartment,1975.0
40389309,122.5,northern sub,158,350000,2014,simple,2,3,apartment,2215.0
40410550,121.0,northern sub,195,420000,2008,simple,ground-floor,4,maisonette,2154.0
40410551,116.0,northern sub,95,190000,2008,simple,ground-floor,2,apartment,2000.0
35422787,138.8,south beach,130,550000,1970,simple,ground-floor,3,detached,4231.0
35423247,141.0,south beach,170,450000,2003,simple,1,3,maisonette,2647.0
40445182,140.5,northern sub,162,320000,1985,simple,1,3,apartment,1975.0
40457457,124.0,northern sub,160,400000,2014,simple,1,3,maisonette,2500.0
40501284,135.5,northern sub,450,650000,2007,simple,ground-floor,5,detached,1444.0
42037500,132.0,northern sub,174,340000,2008,simple,1,0,maisonette,1954.0
35464035,113.8,south beach,187,900000,2007,simple,2,3,apartment,4813.0
42978067,153.2,south beach,57,160000,2019,simple,1,1,apartment,2807.0
42978258,137.6,south beach,122,355000,2019,simple,4,3,maisonette,2910.0
42978262,142.4,south beach,92,260000,2019,simple,3,1,apartment,2826.0
42978263,118.6,south beach,92,250000,2019,simple,2,1,apartment,2717.0
42978265,136.3,south beach,72,190000,2019,simple,1,2,apartment,2639.0
38860624,143.9,south beach,250,1000000,2010,simple,3,4,maisonette,4000.0
43014761,161.8,northern sub,145,300000,2003,simple,ground-floor,3,maisonette,2069.0
38912368,120.3,south beach,132,300000,1990,up,2,3,apartment,2273.0
43347350,102.4,northern sub,280,350000,2006,simple,ground-floor,3,maisonette,1250.0
38946769,128.6,south beach,115,460000,2008,simple,1,3,apartment,4000.0
38961749,88.6,south beach,60,190000,1985,simple,ground-floor,2,detached,3167.0
43216054,154.0,south beach,116,380000,2019,simple,5,3,apartment,3276.0
40770916,124.5,northern sub,148,340000,2014,simple,1,3,apartment,2297.0
43216056,148.6,south beach,116,345000,2019,simple,3,3,apartment,2974.0
40782008,123.9,northern sub,170,340000,2012,simple,ground-floor,4,maisonette,2000.0
43216057,151.6,south beach,116,330000,2019,simple,2,3,apartment,2845.0
43216061,151.6,south beach,116,315000,2019,simple,1,3,apartment,2716.0
39963719,153.0,northern sub,120,303000,2011,simple,ground-floor,3,apartment,2525.0
40883200,139.0,northern sub,318,550000,2011,simple,ground-floor,6,detached,1730.0
40888738,150.0,northern sub,245,400000,2010,simple,ground-floor,3,maisonette,1633.0
40900127,169.0,northern sub,275,380000,2011,simple,ground-floor,4,maisonette,1382.0
40987041,163.5,northern sub,210,400000,2008,simple,ground-floor,3,maisonette,1905.0
39102212,138.1,south beach,165,315000,2008,simple,1,3,apartment,1909.0
36875394,146.0,northern sub,550,808000,2005,simple,ground-floor,4,villa,1469.0
36989606,170.6,northern sub,150,470000,2007,simple,1,3,apartment,3133.0
39129141,130.4,south beach,380,550000,2006,simple,ground-floor,5,maisonette,1447.0
37081562,84.7,northern sub,120,270000,2010,simple,2,3,apartment,2250.0
35523888,130.0,south beach,372,1115000,2001,simple,4,4,detached,2997.0
35523895,124.0,south beach,78,165000,2006,simple,ground-floor,2,apartment,2115.0
39169986,82.2,south beach,110,240000,2000,simple,1,2,apartment,2182.0
39172735,83.0,south beach,91,179000,2000,simple,2,2,apartment,1967.0
39177054,84.5,south beach,110,350000,1998,simple,2,3,apartment,3182.0
37447917,139.5,northern sub,95,230000,2009,simple,1,2,apartment,2421.0
42030650,102.0,northern sub,500,900000,1963,simple,ground-floor,3,detached,1800.0
40278484,131.0,northern sub,410,580000,1985,simple,ground-floor,4,detached,1415.0
40308956,96.7,northern sub,275,520000,2010,simple,ground-floor,5,maisonette,1891.0
40331606,115.3,northern sub,150,400000,1965,simple,ground-floor,3,detached,2667.0
40363570,142.5,northern sub,270,480000,2004,simple,ground-floor,4,maisonette,1778.0
36918189,155.5,northern sub,300,600000,1993,simple,ground-floor,4,detached,2000.0
40366478,43.9,northern sub,200,380000,1970,simple,ground-floor,4,detached,1900.0
40379171,135.0,northern sub,300,1200000,1990,simple,ground-floor,4,detached,4000.0
42037522,126.5,northern sub,198,500000,1998,simple,ground-floor,2,detached,2525.0
40382948,76.1,northern sub,250,500000,2000,simple,ground-floor,3,maisonette,2000.0
42037805,134.8,northern sub,190,480000,2001,simple,2,3,apartment,2526.0
40388194,69.2,northern sub,65,280000,2007,simple,2,2,apartment,4308.0
40408910,115.5,northern sub,230,900000,2015,simple,ground-floor,3,maisonette,3913.0
42038515,153.7,northern sub,480,1150000,1976,simple,ground-floor,5,detached,2396.0
40410583,142.5,northern sub,240,650000,1985,simple,ground-floor,3,maisonette,2708.0
40416972,126.2,northern sub,106,340000,2007,simple,1,2,apartment,3208.0
40417958,98.0,northern sub,185,570000,2011,simple,ground-floor,3,apartment,3081.0
40431784,127.0,northern sub,106,350000,2006,simple,1,2,apartment,3302.0
43305714,82.0,northern sub,280,445000,1996,simple,ground-floor,4,detached,1589.0
36974912,115.6,northern sub,175,350000,2012,simple,basement,4,maisonette,2000.0
40444955,100.1,northern sub,250,1000000,2010,simple,ground-floor,3,detached,4000.0
40451619,133.0,northern sub,275,510000,2014,simple,ground-floor,5,maisonette,1855.0
40451620,123.0,northern sub,305,640000,2014,simple,ground-floor,5,maisonette,2098.0
43309383,119.4,northern sub,145,270000,1983,simple,2,0,apartment,1862.0
43310095,100.5,northern sub,150,390000,1955,simple,ground-floor,3,detached,2600.0
36980344,140.0,northern sub,122,275000,1999,simple,2,3,apartment,2254.0
40464904,74.2,northern sub,65,260000,2008,simple,1,2,apartment,4000.0
41939568,129.0,northern sub,280,450000,2000,simple,1,4,maisonette,1607.0
42041698,157.0,northern sub,155,420000,2007,simple,1,3,apartment,2710.0
40479561,87.3,northern sub,180,420000,1983,simple,3,3,apartment,2333.0
40497445,103.8,northern sub,100,345000,2009,simple,ground-floor,2,apartment,3450.0
36999952,51.9,northern sub,165,340000,2010,simple,ground-floor,2,apartment,2061.0
41965726,94.5,northern sub,305,630000,2010,simple,ground-floor,0,maisonette,2066.0
40503004,122.0,northern sub,196,350000,1997,simple,1,3,apartment,1786.0
42050793,153.6,northern sub,138,340000,2008,simple,2,3,maisonette,2464.0
41995759,136.8,northern sub,275,450000,1998,simple,ground-floor,5,maisonette,1636.0
37010341,90.6,northern sub,190,420000,1975,simple,ground-floor,5,detached,2211.0
42051886,82.3,northern sub,380,600000,2009,simple,ground-floor,4,detached,1579.0
40521239,134.5,northern sub,256,680000,2011,simple,ground-floor,3,maisonette,2656.0
42038516,134.0,northern sub,398,750000,2005,simple,ground-floor,0,maisonette,1884.0
37046376,59.8,northern sub,320,550000,2006,simple,ground-floor,4,maisonette,1719.0
37088005,168.9,northern sub,490,1150000,2007,simple,ground-floor,6,detached,2347.0
37098872,93.2,northern sub,180,470000,2014,simple,1,4,maisonette,2611.0
37107994,88.4,northern sub,130,370000,1985,simple,1,2,apartment,2846.0
37151323,164.0,northern sub,355,680000,1991,simple,ground-floor,4,maisonette,1915.0
37159786,92.5,northern sub,285,690000,1991,simple,ground-floor,4,maisonette,2421.0
37214971,160.0,northern sub,220,490000,2010,simple,ground-floor,4,maisonette,2227.0
43101922,69.7,northern sub,150,450000,2010,simple,ground-floor,3,apartment,3000.0
40536813,159.5,northern sub,403,850000,2006,simple,ground-floor,4,apartment,2109.0
37239293,95.5,northern sub,240,450000,1986,simple,ground-floor,3,maisonette,1875.0
40541626,79.8,northern sub,205,450000,2007,simple,2,3,maisonette,2195.0
37359554,96.8,northern sub,150,420000,2003,simple,2,2,apartment,2800.0
40581992,108.5,northern sub,245,670000,2011,simple,ground-floor,3,maisonette,2735.0
40605785,109.1,northern sub,94,250000,1976,simple,1,2,apartment,2660.0
40605786,103.3,northern sub,150,430000,1955,simple,ground-floor,3,detached,2867.0
42069817,125.1,northern sub,110,350000,2005,simple,1,2,apartment,3182.0
40667416,95.0,northern sub,290,520000,2006,simple,ground-floor,3,maisonette,1793.0
42073570,138.0,northern sub,155,420000,2007,simple,1,3,apartment,2710.0
40678112,132.5,northern sub,185,400000,2015,simple,ground-floor,3,maisonette,2162.0
40689324,71.0,northern sub,290,400000,2005,simple,ground-floor,4,maisonette,1379.0
37391415,121.9,northern sub,120,285000,2006,simple,2,3,apartment,2375.0
40759523,147.5,northern sub,185,400000,2007,simple,ground-floor,3,apartment,2162.0
37391416,123.1,northern sub,120,300000,2006,simple,3,3,apartment,2500.0
40767879,130.2,northern sub,440,1300000,2006,simple,ground-floor,4,detached,2955.0
37391419,124.1,northern sub,122,285000,2006,simple,2,3,apartment,2336.0
40772024,143.6,northern sub,62,85000,1972,simple,1,2,apartment,1371.0
40773673,124.2,northern sub,84,120000,1969,simple,1,2,apartment,1429.0
42090088,163.4,northern sub,155,420000,2007,simple,1,2,apartment,2710.0
40816962,133.8,northern sub,200,670000,2017,simple,ground-floor,5,detached,3350.0
42090877,152.0,northern sub,450,900000,1970,simple,ground-floor,3,detached,2000.0
42091575,132.0,northern sub,318,560000,2011,simple,ground-floor,6,detached,1761.0
40844913,87.4,northern sub,200,450000,2007,simple,2,4,apartment,2250.0
40844994,97.0,northern sub,200,670000,2018,simple,ground-floor,5,maisonette,3350.0
37413311,84.0,northern sub,220,500000,2008,premium,basement,4,maisonette,2273.0
40848303,154.6,northern sub,230,670000,2017,simple,ground-floor,5,maisonette,2913.0
43112677,122.0,northern sub,350,640000,1990,simple,1,3,detached,1829.0
40851217,133.5,northern sub,220,460000,2008,simple,ground-floor,4,maisonette,2091.0
40859040,101.4,northern sub,324,350000,2010,simple,ground-floor,3,detached,1080.0
40879319,137.0,northern sub,254,670000,2017,simple,ground-floor,5,maisonette,2638.0
40880865,69.5,northern sub,175,460000,1980,simple,ground-floor,3,detached,2629.0
37568822,120.3,northern sub,250,500000,2002,simple,ground-floor,3,maisonette,2000.0
40930189,92.6,northern sub,230,500000,2005,simple,ground-floor,4,maisonette,2174.0
42107517,138.9,northern sub,187,480000,2001,simple,2,4,apartment,2567.0
40936116,97.7,northern sub,145,550000,2006,simple,ground-floor,2,apartment,3793.0
37579464,150.0,northern sub,330,410000,2002,star,ground-floor,4,maisonette,1242.0
40947621,49.0,northern sub,350,770000,2007,simple,ground-floor,5,villa,2200.0
43399878,79.5,northern sub,255,610000,2005,simple,ground-floor,4,maisonette,2392.0
36938331,100.0,northern sub,50,150000,2014,simple,ground-floor,1,apartment,3000.0
37612853,135.2,northern sub,190,380000,2012,simple,ground-floor,4,maisonette,2000.0
36940006,107.5,northern sub,60,185000,2014,simple,1,1,apartment,3083.0
36942699,109.0,northern sub,65,180000,2014,simple,1,2,apartment,2769.0
42123103,64.0,northern sub,79,220000,2008,simple,2,3,apartment,2785.0
43093010,106.9,northern sub,320,510000,1980,simple,6,4,apartment,1594.0
37630254,160.0,northern sub,270,600000,2015,simple,ground-floor,4,maisonette,2222.0
37639501,115.7,northern sub,700,1400000,2002,simple,ground-floor,8,detached,2000.0
43121132,115.0,northern sub,480,1250000,1978,simple,1,5,villa,2604.0
37204194,126.0,northern sub,47,175000,1980,simple,5,1,apartment,3723.0
37653754,153.3,northern sub,300,620000,1993,simple,ground-floor,3,detached,2067.0
37267474,141.0,northern sub,220,358000,2008,simple,ground-floor,4,apartment,1627.0
42141911,100.5,northern sub,155,420000,2007,simple,1,3,apartment,2710.0
37275883,124.8,northern sub,180,330000,1982,simple,2,3,apartment,1833.0
37280352,136.5,northern sub,185,570000,2014,simple,2,3,maisonette,3081.0
43109021,146.5,northern sub,177,580000,2007,simple,mezzanine,5,apartment,3277.0
37414993,110.0,northern sub,135,335000,2012,simple,ground-floor,3,maisonette,2481.0
43113069,83.5,northern sub,198,400000,1974,premium,3,3,apartment,2020.0
37712598,148.9,northern sub,175,550000,2010,simple,1,3,maisonette,3143.0
37566733,87.0,northern sub,240,500000,2004,simple,ground-floor,4,apartment,2083.0
37602037,101.5,northern sub,447,1300000,2006,simple,ground-floor,4,maisonette,2908.0
37632075,109.5,northern sub,300,900000,1991,simple,ground-floor,4,detached,3000.0
42147791,165.0,northern sub,150,420000,2003,simple,2,2,apartment,2800.0
37808325,115.2,northern sub,250,630000,2006,simple,ground-floor,3,apartment,2520.0
37828176,103.9,northern sub,210,500000,2012,simple,ground-floor,4,maisonette,2381.0
37837459,166.0,northern sub,313,450000,1985,simple,ground-floor,5,detached,1438.0
42557513,148.8,northern sub,130,330000,2006,premium,1,3,apartment,2538.0
37863890,126.0,northern sub,120,750000,1970,simple,ground-floor,3,detached,6250.0
37863989,129.7,northern sub,265,900000,2005,simple,1,3,maisonette,3396.0
42558753,124.0,northern sub,426,1050000,2003,simple,ground-floor,5,detached,2465.0
37804091,86.0,northern sub,250,680000,2009,premium,ground-floor,4,maisonette,2720.0
37804957,89.4,northern sub,403,1200000,2006,simple,ground-floor,4,maisonette,2978.0
37864028,141.0,northern sub,300,900000,1992,simple,ground-floor,6,detached,3000.0
42163355,122.2,northern sub,138,340000,2008,simple,2,3,apartment,2464.0
37878189,134.5,northern sub,204,296000,2000,simple,mezzanine,3,maisonette,1451.0
37891063,128.4,northern sub,280,690000,1991,simple,ground-floor,4,maisonette,2464.0
37891113,125.1,northern sub,230,430000,2008,simple,ground-floor,4,maisonette,1870.0
37891103,115.0,northern sub,125,480000,2012,simple,ground-floor,3,apartment,3840.0
43137912,120.0,northern sub,122,450000,2019,premium,ground-floor,3,apartment,3689.0
38040436,133.9,northern sub,275,510000,2012,simple,ground-floor,5,maisonette,1855.0
43137913,118.0,northern sub,90,330000,2019,star,ground-floor,2,apartment,3667.0
38040441,136.6,northern sub,300,610000,2012,simple,ground-floor,5,maisonette,2033.0
43137914,116.0,northern sub,91,350000,2019,simple,1,2,apartment,3846.0
38131509,91.1,northern sub,270,490000,2002,simple,ground-floor,4,maisonette,1815.0
43137915,114.0,northern sub,180,600000,2019,premium,2,3,maisonette,3333.0
37903533,85.0,northern sub,265,850000,2007,simple,1,5,maisonette,3208.0
38735148,149.0,northern sub,400,1000000,1990,simple,4,4,apartment,2500.0
42566076,130.0,northern sub,427,1050000,2003,simple,ground-floor,0,detached,2459.0
42566078,138.0,northern sub,108,150000,2003,simple,semi-basement,2,apartment,1389.0
42566082,132.0,northern sub,159,450000,2003,simple,ground-floor,3,maisonette,2830.0
42566084,133.0,northern sub,159,450000,2003,simple,ground-floor,3,maisonette,2830.0
42183191,117.6,northern sub,210,420000,2011,simple,2,3,maisonette,2000.0
38321813,121.9,northern sub,185,400000,2011,simple,ground-floor,4,maisonette,2162.0
